sampleid	purity	PC	PoP	Euploidy	pl.tumor	pl.overall	%amp	%del	%del.loh	%cn.loh
TCGA.AX.A1CF.01A	0.76	0.58	0.13	2	1.72	1.78	0.109	0.471	0.0403	0.0228
TCGA.AX.A1CI.01A	0.94	0.151	0	2	2.01	2.01	0.0638	0.087	0	0
TCGA.AX.A1CJ.01A	0.74	0.135	0.103	2	2.07	2.05	0.0898	0.0449	0	0.00864
TCGA.AX.A1CK.01A	0.95	0.176	0.0538	2	2.1	2.1	0.11	0.0664	0	0.00949
TCGA.AX.A1CN.01A	0.92	0.129	0.261	2	1.93	1.94	0.0088	0.12	0.0308	0.00293
TCGA.AX.A1CP.01A	0.65	0.324	0.0299	2	1.86	1.91	0.0853	0.238	0.00388	0.00581
TCGA.AX.A1CR.01A	0.79	0.499	0.444	4	3.67	3.74	0.211	0.288	0	0
TCGA.AX.A2H2.01A	0.72	0.69	0.358	4	4.03	4.02	0.277	0.413	0	0
TCGA.AX.A2H4.01A	0.62	0.754	0.321	4	3.7	3.81	0.211	0.544	0	0
TCGA.AX.A2H5.01A	0.96	0.319	0.733	4	3.8	3.8	0.0797	0.239	0	0
TCGA.AX.A2H7.01A	0.33	0.449	0.375	2	2.63	2.21	0.231	0.217	0	0
TCGA.AX.A2H8.01A	0.78	0.241	0.146	2	1.89	1.91	0.0616	0.18	0.0246	0.00528
TCGA.AX.A2HA.01A	0.44	0.315	0.15	2	2.18	2.08	0.137	0.179	0	0
TCGA.AX.A2HC.01A	0.7	0.439	0.0905	2	2.12	2.09	0.264	0.175	0	0
TCGA.AX.A2HD.01A	0.91	0.0397	0.0952	2	1.99	1.99	0.0151	0.0246	0.00378	0
TCGA.AX.A2HF.01A	0.89	0.501	0.394	2	1.71	1.74	0.126	0.375	0.196	0
TCGA.AX.A2HG.01A	0.99	0.0148	0	2	2	2	0	0.0148	0	0
TCGA.AX.A2HH.01A	0.94	0.342	0.533	4	4.43	4.4	0.255	0.0875	0	0
TCGA.AX.A2HJ.01A	0.88	0.0871	0.122	2	1.98	1.99	0.0247	0.0624	0.00941	0.00118
TCGA.AX.A2HK.01A	0.93	0.449	0.377	4	3.87	3.88	0.142	0.306	0	0
TCGA.AX.A2IN.01A	0.15	0.162	0.5	2	2.15	2.02	0.058	0.104	0.0351	0.0168
TCGA.AX.A2IO.01A	0.71	0.323	0.0981	2	1.84	1.88	0.0514	0.272	0	0.0302
TCGA.AX.A3FS.01A	0.87	0.355	0.0506	2	1.96	1.97	0.137	0.217	0.0179	0
TCGA.AX.A3FT.01A	0.59	0.138	0.375	2	2.06	2.03	0.0632	0.0747	0	0.00383
TCGA.AX.A3FV.01A	0.94	0.641	0.127	2	1.66	1.68	0.0864	0.554	0.078	0
TCGA.AX.A3FW.01A	0.94	0.238	0.636	4	4.11	4.11	0.113	0.125	0	0
TCGA.AX.A3FX.01A	0.85	0.261	0.116	2	1.93	1.94	0.0728	0.188	0.0124	0.00888
TCGA.AX.A3FZ.01A	0.95	0.451	0.26	4	3.72	3.73	0.0224	0.429	0	0.0187
TCGA.AX.A3G1.01A	0.7	0.517	0.103	2	1.84	1.89	0.148	0.369	0.00986	0.0414
TCGA.AX.A3G3.01A	0.79	0.571	0.337	4	3.68	3.75	0.174	0.397	0	0
TCGA.AX.A3G4.01A	0.73	0.497	0.0804	2	1.78	1.84	0.141	0.357	0.0191	0
TCGA.AX.A3G6.01A	0.92	0.424	0.29	4	4.23	4.21	0.255	0.169	0	0
TCGA.AX.A3G7.01A	0.78	0.239	0.163	2	1.9	1.92	0.0459	0.193	0.0389	0
TCGA.AX.A3G8.01A	0.93	0.08	0.196	2	2.07	2.07	0.0504	0.0296	0	0.0122
TCGA.AX.A3G9.01A	0.87	0.309	0	2	1.99	1.99	0.0927	0.217	0	0
TCGA.AX.A3GB.01A	0.55	0.0896	0.286	2	2.06	2.04	0.0402	0.0494	0	0.00366
TCGA.AX.A3GI.01A	0.94	0.692	0.353	4	3.22	3.27	0.0903	0.602	0	0
TCGA.B5.A0JN.01A	0.89	0.601	0.275	4	3.61	3.65	0.106	0.495	0	0
TCGA.B5.A0JR.01A	0.42	0.18	0.241	2	2.3	2.13	0.16	0.0207	0	0
TCGA.B5.A0JS.01A	0.73	0.285	0.00714	2	2	2	0.0876	0.198	0	0.00204
TCGA.B5.A0JT.01A	0.55	0.144	0.0175	2	2.04	2.02	0.0646	0.0797	0	0
TCGA.B5.A0JU.01B	0.91	0.145	0	2	2	2	0.0638	0.0813	0	0
TCGA.B5.A0JV.01A	0.53	0.154	0.0366	2	2.06	2.03	0.0996	0.0545	0	0
TCGA.B5.A0JX.01A	0.62	0.398	0.124	2	2	2	0.0934	0.305	0	0.044
TCGA.B5.A0JY.01A	0.99	0.0668	0	2	2	2	0.0236	0.0432	0	0
TCGA.B5.A0JZ.01A	0.77	0.0255	0	2	2	2	0.00392	0.0216	0	0
TCGA.B5.A0K0.01A	0.76	0.16	0	2	2.09	2.07	0.129	0.0311	0	0
TCGA.B5.A0K1.01A	0.05	0	NaN	2	2.04	2	0	0	0	0
TCGA.B5.A0K2.01A	0.59	0.00737	0	2	2	2	0	0.00737	0	0
TCGA.B5.A0K3.01A	0.83	0.25	0.142	2	1.85	1.87	0.0422	0.208	0.0186	0
TCGA.B5.A0K4.01A	0.89	0.444	0.0622	2	2.25	2.22	0.346	0.0976	0	0.0276
TCGA.B5.A0K6.01A	0.86	0.0628	0.0263	2	2.02	2.01	0.0397	0.0231	0.00165	0
TCGA.B5.A0K7.01A	0.56	0.365	0.26	2	2.21	2.12	0.212	0.153	0	0
TCGA.B5.A0K8.01A	0.71	0.593	0.196	4	3.69	3.78	0.247	0.347	0	0
