sampleid	purity	PC	PoP	Euploidy	pl.tumor	pl.overall	%amp	%del	%del.loh	%cn.loh
TCGA.B9.5155.01A	0.47	0.386	0.141	2	2.35	2.17	0.303	0.0824	0	0
TCGA.B9.5156.01A	0.13	0.291	0.605	2	2.17	2.02	0.0873	0.204	0.0716	0.0401
TCGA.B9.7268.01A	0.42	0.512	0.474	2	2.6	2.25	0.409	0.103	0	0
TCGA.B9.A44B.01A	0.92	0.533	0.164	4	3.82	3.83	0.23	0.303	0	0
TCGA.B9.A5W8.01A	0.53	0.246	0.608	4	3.68	3.83	0.0383	0.208	0	0.00124
TCGA.B9.A5W9.01A	0.83	0.686	0.292	2	2.45	2.38	0.481	0.206	0	0.0455
TCGA.B9.A69E.01A	0.55	0.254	0.0569	2	1.89	1.94	0.068	0.186	0.0124	0
TCGA.B9.A8YH.01A	0.77	0.394	0.112	2	2.27	2.21	0.301	0.0936	0	0
TCGA.B9.A8YI.01A	0.86	0.0417	0.312	2	2	2	0.0143	0.0274	0.0013	0
TCGA.BQ.5876.01A	0.81	0.311	0.0575	2	1.83	1.87	0.0446	0.266	0.0179	0
TCGA.BQ.5877.01A	0.67	0.378	0.137	2	1.85	1.9	0.0849	0.293	0.0517	0
TCGA.BQ.5878.01A	0.85	0.552	0.0239	2	1.98	1.98	0.271	0.281	0.0113	0
TCGA.BQ.5879.01A	0.89	0.33	0.0512	2	1.79	1.81	0.0484	0.282	0.0158	0.00113
TCGA.BQ.5880.01A	0.21	0.041	0.348	2	2.04	2.01	0.0232	0.0178	0.00535	0
TCGA.BQ.5881.01A	0.69	0.29	0.00613	2	2.01	2.01	0.0569	0.233	0	0.00178
TCGA.BQ.5882.01A	0.63	0.468	0.056	2	1.57	1.73	0.0314	0.436	0.0262	0
TCGA.BQ.5883.01A	0.13	0.379	0.65	2	1.94	1.99	0.131	0.248	0.113	0.0737
TCGA.BQ.5884.01A	0.15	0.14	0.45	2	1.97	2	0.0436	0.0963	0.0257	0.0231
TCGA.BQ.5885.01A	0.75	0.172	0.131	2	1.95	1.96	0.0579	0.114	0	0.0226
TCGA.BQ.5886.01A	0.69	0.0733	0	2	2.05	2.04	0.0641	0.00916	0	0
TCGA.BQ.5887.01A	0.51	0.626	0.0854	2	1.88	1.94	0.135	0.49	0	0.0191
TCGA.BQ.5888.01A	0.75	0.062	0	2	1.99	2	0.0261	0.036	0	0
TCGA.BQ.5889.01A	0.14	0.115	0.616	2	1.96	2	0.0268	0.0883	0.0457	0.0126
TCGA.BQ.5890.01A	0.76	0.427	0.159	2	1.95	1.97	0.0972	0.33	0.0278	0.0278
TCGA.BQ.5891.01A	0.92	0.781	0.669	2	1.26	1.32	0.0266	0.755	0.523	0
TCGA.BQ.5892.01A	0.58	0.349	0.209	2	2.02	2.01	0.139	0.21	0.00178	0.016
TCGA.BQ.5893.01A	0.77	0.353	0.054	2	2.07	2.06	0.149	0.205	0	0
TCGA.BQ.5894.01A	0.42	0.138	0	2	1.99	2	0.0651	0.0733	0	0
TCGA.BQ.7044.01A	0.9	0.246	0.185	2	1.96	1.96	0.105	0.141	0.0456	0
TCGA.BQ.7045.01A	0.99	0.0756	0	2	2.02	2.02	0.0177	0.0579	0	0
TCGA.BQ.7046.01A	0.09	0.311	0.915	2	3.98	2.18	0.284	0.0265	0.0246	0.00379
TCGA.BQ.7048.01A	0.79	0.177	0.0707	2	1.99	1.99	0.0771	0.1	0.00896	0
TCGA.BQ.7049.01A	0.37	0.00181	0	2	2	2	0	0.00181	0	0
TCGA.BQ.7050.01A	0.89	0.0278	0	2	2	2	0.0131	0.0147	0	0
TCGA.BQ.7051.01A	0.6	0.414	0.304	2	2.23	2.14	0.253	0.161	0	0
TCGA.BQ.7053.01A	0.72	0.389	0.00917	2	2.01	2.01	0.196	0.193	0	0.00357
TCGA.BQ.7055.01A	0.81	0.155	0.0633	2	1.93	1.94	0.0588	0.0961	0.0098	0
TCGA.BQ.7056.01A	0.82	0.233	0.0256	2	1.95	1.96	0.0737	0.159	0.00598	0
TCGA.BQ.7058.01A	0.87	0.176	0.314	2	2	2	0.0536	0.122	0.0168	0.0268
TCGA.BQ.7059.01A	0.22	0.0429	0.069	2	1.96	1.99	0.0074	0.0355	0	0
TCGA.BQ.7060.01A	0.18	0.137	0.432	2	2.17	2.03	0.0564	0.081	0.0145	0.013
TCGA.BQ.7061.01A	0.79	0.361	0.206	2	2.07	2.05	0.14	0.22	0.002	0.0681
TCGA.BQ.7062.01A	0.99	0.406	0	2	1.99	1.99	0.0854	0.321	0	0
TCGA.DW.5560.01A	0.79	0.571	0.2	2	2.21	2.17	0.378	0.193	0	0
TCGA.DW.5561.01A	0.28	0.732	0.0615	2	0.416	1.56	0	0.732	0.0451	0
TCGA.DW.7834.01A	0.09	0.227	0.973	2	2.15	2.01	0.0427	0.185	0.118	0.0427
TCGA.DW.7836.01A	0.93	0.271	0.875	4	4.37	4.35	0.205	0.066	0	0
TCGA.DW.7837.01A	0.17	0.31	0.701	2	2.52	2.09	0.193	0.117	0.0256	0.0176
TCGA.DW.7838.01A	0.91	0.2	0	2	2.04	2.03	0.116	0.084	0	0
TCGA.DW.7839.01A	0.54	0.0867	0.22	2	2.04	2.02	0.0416	0.0451	0	0
TCGA.DW.7840.01A	0.85	0.195	0.075	2	2.12	2.1	0.14	0.0554	0	0
TCGA.DW.7841.01A	0.64	0.128	0.217	2	2.07	2.04	0.0679	0.0602	0	0
TCGA.DW.7842.01A	0.52	0.504	0.042	2	2.13	2.07	0.344	0.16	0	0
TCGA.DZ.6131.01A	0.79	0.133	0.4	4	3.9	3.92	0.0152	0.118	0	0
TCGA.DZ.6132.01A	0.96	0.0294	0	2	2	2	0.00692	0.0225	0	0
TCGA.DZ.6133.01A	0.47	0.479	0.149	2	2.85	2.4	0.437	0.0423	0	0
TCGA.DZ.6134.01A	0.23	0.0553	0.125	2	2.02	2	0.019	0.0363	0.00173	0
TCGA.DZ.6135.01A	0.46	0.314	0.0357	2	2.03	2.01	0.147	0.166	0	0
TCGA.EV.5901.01A	0.18	0.373	0.498	2	2.43	2.08	0.218	0.155	0.0371	0.0169
TCGA.EV.5902.01A	0.95	0.445	0.0373	2	2.13	2.12	0.255	0.19	0	0
TCGA.EV.5903.01A	0.62	0.179	0.351	2	2.08	2.05	0.0681	0.11	0.00737	0
TCGA.F9.A4JJ.01A	0.72	0.378	0.00905	2	1.64	1.74	0.036	0.342	0.00342	0
TCGA.F9.A7Q0.01A	0.84	0.484	0.352	2	1.51	1.59	0.00765	0.476	0.17	0
TCGA.F9.A7VF.01A	0.88	0.351	0.0884	2	2.17	2.15	0.236	0.114	0	0.031
TCGA.F9.A8NY.01A	0.73	0.549	0.0226	2	2.18	2.13	0.277	0.271	0.0104	0.00207
TCGA.F9.A97G.01A	0.41	0.145	0.178	2	1.96	1.98	0.0376	0.107	0	0
TCGA.G7.6789.01A	0.69	0.84	0.0637	2	1.48	1.64	0.154	0.685	0.0356	0.0178
