sampleid	purity	PC	PoP	Euploidy	pl.tumor	pl.overall	%amp	%del	%del.loh	%cn.loh
TCGA.14.1402.01A	0.79	0.222	0.0609	2	1.93	1.95	0.0774	0.145	0.0135	0
TCGA.14.1402.02A	0.86	0.48	0.0323	2	1.92	1.93	0.159	0.321	0.0155	0
TCGA.14.1450.01B	0.67	0.369	0.027	2	1.91	1.94	0.106	0.262	0.00831	0
TCGA.14.1451.01A	0.75	0.248	0.225	2	1.91	1.93	0.105	0.143	0.0062	0
TCGA.14.1452.01A	0.75	0.238	0.106	2	2.01	2.01	0.0986	0.139	0.0232	0
TCGA.14.1453.01A	0.94	0.533	0.313	4	3.57	3.6	0.144	0.389	0	0
TCGA.14.1454.01A	0.79	0.893	0.274	4	3.32	3.46	0.122	0.771	0	0
TCGA.14.1455.01A	0.89	0.271	0.117	2	1.95	1.96	0.117	0.154	0.0316	0
TCGA.14.1456.01B	0.8	0.336	0.0241	2	2.03	2.03	0.178	0.158	0.00405	0.00405
TCGA.14.1458.01A	0.26	0.307	0.128	2	2.02	2	0.131	0.176	0.029	0
TCGA.14.1459.01A	0.92	0.267	0.089	2	1.96	1.96	0.0897	0.178	0.022	0
